,Longitude,Latitude,Speed,Distance,Distance_x,Distance_y,PCI,PCI_64,PCI_65,PCI_302
26210,12.528216660584016,55.7934026706812,0.0,1.0211110345,0.0087397,0.0049137,64.0,1,0,0
26211,12.528212455900448,55.793356215373315,0.0,1.0161034829,0.0086932,0.0049095,64.0,1,0,0
26212,12.528208251229207,55.7933097600649,0.0,1.0110976582,0.0086468,0.0049053,64.0,1,0,0
26213,12.528204046570293,55.793263304755904,0.0,1.0060935863,0.0086003,0.004901,64.0,1,0,0
26214,12.528199841923707,55.793216849446345,0.0,1.0010912934,0.0085538,0.0048968,64.0,1,0,0
26215,12.528195637289443,55.793170394136226,0.0,0.9960908064,0.0085074,0.0048926,64.0,1,0,0
26216,12.528191432667509,55.79312393882554,0.0,0.9910921525,0.0084609,0.0048884,64.0,1,0,0
26217,12.528187228057899,55.79307748351428,0.0,0.9860953597,0.0084145,0.0048842,64.0,1,0,0
26218,12.528183023460615,55.79303102820248,0.0,0.9811004563,0.008368,0.00488,64.0,1,0,0
26219,12.528178818875658,55.79298457289009,0.0,0.9761074714,0.0083216,0.0048758,64.0,1,0,0
26220,12.528174614303026,55.79293811757715,0.0,0.9711164346,0.0082751,0.0048716,64.0,1,0,0
26221,12.528170409742721,55.79289166226366,0.0,0.9661273761,0.0082287,0.0048674,64.0,1,0,0
26222,12.528166205194742,55.79284520694959,0.0,0.9611403267,0.0081822,0.0048632,64.0,1,0,0
26223,12.528162000659087,55.79279875163496,0.0,0.9561553177,0.0081358,0.004859,64.0,1,0,0
26224,12.52815779613576,55.79275229631978,0.0,0.9511723814,0.0080893,0.0048548,64.0,1,0,0
26225,12.52815359162476,55.792705841004015,0.0,0.9461915504,0.0080428,0.0048506,64.0,1,0,0
26226,12.528149387126083,55.79265938568771,0.0,0.9412128581,0.0079964,0.0048464,64.0,1,0,0
26227,12.528145182639733,55.79261293037082,0.0,0.9362363388,0.0079499,0.0048422,64.0,1,0,0
26228,12.528140978165707,55.79256647505338,0.0,0.9312620271,0.0079035,0.004838,64.0,1,0,0
26229,12.52813677370401,55.79252001973537,0.0,0.9262899588,0.007857,0.0048338,64.0,1,0,0
26230,12.528132569254634,55.79247356441679,0.0,0.92132017,0.0078106,0.0048296,64.0,1,0,0
26231,12.528128364817587,55.792427109097666,0.0,0.916352698,0.0077641,0.0048254,64.0,1,0,0
26232,12.528124160392863,55.79238065377796,0.0,0.9113875805,0.0077177,0.0048212,64.0,1,0,0
26233,12.528119955980467,55.7923341984577,0.0,0.9064248563,0.0076712,0.004817,64.0,1,0,0
26234,12.528115751580394,55.79228774313687,0.0,0.9014645648,0.0076247,0.0048128,64.0,1,0,0
26235,12.528111547192648,55.79224128781548,0.0,0.8965067466,0.0075783,0.0048085,64.0,1,0,0
26236,12.528107342817226,55.792194832493536,0.0,0.8915514428,0.0075318,0.0048043,64.0,1,0,0
26237,12.52810313845413,55.79214837717102,0.0,0.8865986956,0.0074854,0.0048001,64.0,1,0,0
26238,12.528098934103358,55.792101921847944,0.0,0.881648548,0.0074389,0.0047959,64.0,1,0,0
