,Longitude,Latitude,Speed,Distance,Distance_x,Distance_y,PCI,PCI_3,PCI_4,PCI_6,PCI_7,PCI_20,PCI_40,PCI_184,PCI_237
212,-78.941049,35.998632672,0.0,0.5778412493,-0.0039023,-0.003618,3.0,1,0,0,0,0,0,0,0
213,-78.941049,35.998608128,0.0,0.5798848121,-0.0039269,-0.003618,3.0,1,0,0,0,0,0,0,0
214,-78.941049,35.998583584,0.0,0.5819339437,-0.0039514,-0.003618,3.0,1,0,0,0,0,0,0,0
215,-78.941049,35.99855904,0.0,0.5839885853,-0.003976,-0.003618,3.0,1,0,0,0,0,0,0,0
216,-78.941049,35.998534496000005,0.0,0.5860486792,-0.0040005,-0.003618,3.0,1,0,0,0,0,0,0,0
217,-78.941049,35.998509952,0.0,0.5881141679,-0.004025,-0.003618,3.0,1,0,0,0,0,0,0,0
218,-78.941049,35.998485408,0.0,0.5901849949,-0.0040496,-0.003618,3.0,1,0,0,0,0,0,0,0
219,-78.941049,35.998460864,0.0,0.5922611041,-0.0040741,-0.003618,3.0,1,0,0,0,0,0,0,0
220,-78.941049,35.99843632,0.0,0.5943424402,-0.0040987,-0.003618,3.0,1,0,0,0,0,0,0,0
221,-78.941049,35.998411776000005,0.0,0.5964289485,-0.0041232,-0.003618,3.0,1,0,0,0,0,0,0,0
222,-78.941049,35.998387232,0.0,0.5985205748,-0.0041478,-0.003618,3.0,1,0,0,0,0,0,0,0
223,-78.941049,35.998362688,0.0,0.6006172658,-0.0041723,-0.003618,3.0,1,0,0,0,0,0,0,0
224,-78.941049,35.998338144,0.0,0.6027189685,-0.0041969,-0.003618,3.0,1,0,0,0,0,0,0,0
